accel_x, accel_y, accel_z
0.063232421875,-0.014404296875,1.3984375
0.059814453125,-0.01953125,1.391357421875
0.066650390625,-0.010986328125,1.406982421875
0.064208984375,-0.025146484375,1.400146484375
0.072021484375,-0.013916015625,1.4013671875
0.071044921875,-0.003173828125,1.403076171875
0.06884765625,-0.01953125,1.402587890625
0.06591796875,-0.031005859375,1.392578125
0.066650390625,-0.020263671875,1.398681640625
0.0693359375,-0.024658203125,1.4033203125
0.074462890625,-0.024658203125,1.4013671875
0.06787109375,-0.03125,1.400390625
0.062744140625,-0.01806640625,1.39990234375
0.065673828125,-0.015869140625,1.402587890625
0.06396484375,-0.013916015625,1.4033203125
0.072998046875,-0.01953125,1.406982421875
0.065185546875,-0.01953125,1.40087890625
0.065673828125,-0.015380859375,1.4189453125
0.0595703125,-0.013916015625,1.401611328125
