accel_x, accel_y, accel_z
0.047119140625,-0.015869140625,1.3994140625
0.068115234375,-0.015625,1.400146484375
0.073486328125,-0.015625,1.4169921875
0.0703125,-0.0126953125,1.395751953125
0.0625,-0.018798828125,1.396240234375
0.0703125,-0.0126953125,1.400634765625
0.0654296875,-0.01953125,1.403564453125
0.066650390625,-0.017822265625,1.40478515625
0.072998046875,-0.0107421875,1.398681640625
0.064208984375,-0.01416015625,1.392822265625
0.070556640625,-0.021240234375,1.39306640625
0.048095703125,-0.009033203125,1.40478515625
0.063232421875,-0.013427734375,1.388427734375
0.06884765625,-0.018798828125,1.398681640625
